quanteda.corpora,genesee,reshape2,ggpubr,visNetwork,QUANT,readxl,psych,valtools,samr,network,sociogram,FactoMineR,mlr,fPortfolio,paraopt,haven,shinydashboard,ctsem,twang,,gtsummary,mice,kknn,factoextra,lattice,Matrix,plm,broom,tm,caret,textmineR,broom,pheatmap,tidyverse,lawstat,phytools,supervised,Hmisc,stars,waveslim,sp,effectsize,Rtsne,brmsbayes,lme4,igraph,nlme,writexl,glm2,pracma,semPlot,lmtest,plotly,lavaan,igraphdata,ggstatsplot,ade4,mapview
textreuse,textTinyR,reshape,bayesm,Rgraphviz,qdapDictionaries,haven,essentials,rcrossref,varSelRF,networkD3,rmarkdown,caTools,lpSolve,quadprog,PSIlasso,sp,dataPreparation,ctrl,survey,,kableExtra,VIM,gmodels,reshape2,Rcpp,reshape2,fastDummies,vctrs,text2vec,randomForest,slam,glmnet,heatmaply,ggplotlyExtra,boot,ape,RTextTools,reshape,terr,wavethresh,rgdal,sem,fpp2,BayesFactor,randomForest,text2tm,pheatmap,openxlsx,nlme,gamlss,OpenMx,car,openmeta,sem,sna,ggcorrplot,vegan,ggmap
stm,lexRankr,plyr,data.table,DiagrammeR,cluster,foreign,r2d3,ggrepel,FSelector,stringdist,knitr,minqa,synergyfinder,lpSolve,robustbase,sf,broom,factorMerger,matched,,sjPlot,ggraph,multcomp,plotly,testthat,ggplot2,smacof,sf,quanteda,xgboost,textclean,tibble,complexheatmap,viridisLite,car,ggtext,topicmodels,tibble,tmaptools,tseriesChaos,rgeos,lavaan,tsoutliers,quantregForest,caTools,tm.plugin.vector,ggdendro,foreign,mgcv,statmod,semTools,MASS,ggforest,OpenMx,statnet,ggsci,cluster,tmap
topicmodels.helpers,textreuse,data.tree,emo,causalimpact,ape,jsonlite,igraph,plyr,Cubist,slam,rstan,ptw,dplyr,lpSolveAPI,optiSolve,leaflet,magrittr,strucchange,matching,,ggpubr,igraph,brnn,ggplot2,knitr,Rtsne,semTools,rstatix,topicmodels,e1071,readtext,Hmisc,googleVis,shinyjs,multcomp,diagis,textual,data,mapview,tsDyn,maps,semPlot,remotes,coxed,caretEnsemble,stringdist,seqinr,xlsx,arm,leaps,ggraph,nlme,metafolio,psychTools,latentnet,RColorBrewer,fpc,rgdal
profvis,xlsx,jsonlite,ggraph,CausalGAM,factoextra,httr,DiagrammeR,ggfortify,sm,textcleaner,stanhead,glmnet,tidyr,glpkAPI,fixest,mapview,rmarkdown,brms,MCMCpack,,ggfortify,statnet,tuneR,ggraph,rmarkdown,caTools,tableone,fuzzyjoin,sentimentr,MASS,rtweet,reshape,mapview,ggtree,stats,plotly,readtext,table,leafem,RcppQuantuccia,maptools,tsModel,simex,argparse,gmodels,partykit,genetics,gtools,maps,caTools,igraph,lme4,tableone,MplusAutomation,ergm,viridis,NbClust,rgeos
RKEA,openxlsx,xml2,openNLP,CausalInference,textcat,curl,datamicro,lme4,gbm,shiny,corpusgen,carete,data,ompr,catnet,ggmap,dendextend,survminer,dynlm,,vcd,igraphdata,sp,igraph,quantmod,rgl,glm,gsubfn,rtweet,kernlab,ggfortify,readr,GeoViz,flexdashboard,ggstatsplot,kableExtra,textclean,kmeans,mapdeck,Rcpp,mapview,tsDyn,rts,lfe,AICcmodavg,texttokens,GenomicRanges,gdata,spatial,qgraph,visNetwork,mgcv,QCA,blavaan,bnlearn,cowplot,dendextend,gstat
spacyr,writexl,rcrossref,textclean,causaldrf,data.tree,RCurl,webread,Hmisc,ROCR,semantic,rtweet,tibble,table,ompr,genalg,tidycensus,gdata,quantreg,quantreg,,vcdExtra,ClusterR,leaflet,sna,QCA,tidyr,stringr,rjags,text,survival,Rtsne,d3tree,rgl,treemapify,survminer,heatmap3,anacondaR,viridisLite,deckgl,RSQLite,cartography,rjags,Rcpp,glmRidge,bigrquery,textreg,seqRFLP,plyr,matrixStats,rgl,networkD3,glmmTMB,optmatch,semTools,gRain,patchwork,ape,automap
tokenbrowser,readxl,httr,devtools,causaldata,rpart,XML,articulate,statnet,FNN,rcdk,tm,multcomp,pROC,roi,hyperspace,spdep,ggrepel,synth,mctest,,corrr,factoextra,spatial,statnet,sem,dplyr,MCMCpack,rstan,wordcloud,lme4,scales,tuneR,plotly,ggcor,lattice,gridExtra,textreg,memoise,cplot,RGtk2,geosphere,rstan,ggplot2,cmprsk,rpart,stringdistmatrix,RColorBrewer,reshape2,sandwich,foreign,statnet,brms,MatchIt,lavaan,gRbase,janitor,phytools,spatstat
apeglm,jsonlite,rvest,knitr,MatchIt,partykit,rJava,textual,ggraph,xts,bioDist,plugin,coin,rminer,Rsymphony,randtoolbox,tmap,ggfortify,congress,rstanarm,,qcc,factoMineR,raster,texreg,igraph,lubridate,tm,data,tidyverse,ggraph,shiny,gtable,r2d3,visNetwork,ggpubr,ggplotly,tibble,plot3D,calibrate,gWidgetsRGtk2,lubridate,coda,gtools,tgp,forecast,sentencepiece,Rtsne,Hmisc,stringi,ape,ergm,coda,survey,survey,lavaan,skimr,phangorn,stars
doc2vec,xml2,RSelenium,spacyr,cem,randomForest,httr,linguistics,knitr,timeSeries,gsubfn,textmine,semPlot,pryr,optmatch,relaimpo,rgeos,huge,flexsurv,e1071,,broom,cluster,maptools,modelsummary,sna,xpose4,vcdExtra,tree,data,vcd,shiny,rmarkdown,visdat,ggboxplot,spatstat,geoR,dplyr,ggmap,colorspace,rjpod,xtable,bayesm,chron,genoud,gsubfn,spaCyR,clusterSim,scales,gmodels,ade4,sna,rstan,cluster,cluster,semPlot,naniar,ggtree,maptools
RSofia,httr,rjson,vegan,optmatch,arules,pbapply,hash,RPostgreSQL,d3heatmap,textreadr,mahr,tidyquant,ipred,robustbase,rms,rgdal,pROC,edgeR,optimx,,knitr,dbscan,rgdal,ggmosaic,dse,tsibble,lavaan,zoo,table,mclust,semantic,qgraph,neuralnet,multcompView,fmsb,ggtern,plyr,mlbench,dichromat,rmmseg4j,kableExtra,mvtnorm,tsdist,depict,Rtsne,textualize,slam,ggpubr,lme4,TTR,latentnet,rstanarm,factanal,factoextra,OpenMx,imputeTS,treeio,survey
semnet,rvest,bindrcpp,datawizard,twang,arulesViz,relief,scales,shinyjs,clustertR,tidytext,qdap,highcharter,expat,robust,SDMTools,arcgisbinding,survival,coda,shiny,,rmarkdown,gtools,shiny,vcd,compositions,geepack,simr,brms,dplyr,rpart,shinydashboard,snow,reshape2,ggplotify,kableExtra,vcd,data,d3r,colourpicker,rsmartcn,formattable,logistf,dplyr,rpart.plot,fastDummies,text2text,rgl,ggfortify,cluster,forecastHybrid,ggnetwork,BayesFactor,flexsurv,fpc,umx,Amelia,biomaRt,srvyr
textTinyStem,rjson,d3Network,sylvester,Synth,class,lexicon,vctrs,biomaRt,pls,wordcloud,qdapTools,ggvis,xtable,MASS,turboEM,rnaturalearth,factoextra,ctm,tibble,,xtable,survival,plotly,vcdExtra,gstat,multcomp,fractal,gridExtra,ggplot2,survey,shinymaterial,igraph,vimp,emojifont,Rtsne,randomForest,table,MASS,farver,RQDA,gt,mclust,forecastHybrid,ROCR,clustertR,lexical,TTR,gridExtra,flexsurv,imputeTS,gtools,MCMCpack,survival,NbClust,psych,missForest,biomartr,epiDisplay
linguistic,RJSONIO,RColorBrewer,RWeka,QCAtools,caret,topicmodels,here,RSQLite,RFcrush,textshape,textcleaner,rJava,plotly,stats,vgam,pdftools,Rtsne,AnomalyDetection,text,,flextable,survminer,ggvis,Rtsne,pscl,robustbase,igraph,parallel,stringr,caTools,quantreg,corpcor,shiny,ggColorBrewer,pander,xtable,vctrs,ggraph,munsell,rugarch,flextable,stinepack,plm,evtree,FSelector,ggwordcloud,FactoMineR,patchwork,GGally,fable,gdata,jagsUI,Survminer,dendextend,polycor,VIM,AnnotationDbi,epiR
word2vec,jsonld,Rtsne,lsa,QCA3,ca,rcosmo,Rtsne,reshape2,rgl,lexRank,fasttextR,plotrix,ggplot2,matrixStats,mixmeta,text2vec,clusterSim,CA,textTinyR,,officer,car,gganimate,flexclust,VIM,quantmod,network,TTR,lubridate,lme4,stargazer,wordnet,semantic,d3Network,MASS,Cairo,purrr,raster,colorSpec,rmgarch,DT,bootStepAIC,caTools,anomalize,factoextra,semanticr,FactoInvestigate,cowplot,cowplot,xts,gmodels,OpenBUGS,Cochrane,pvclust,mirt,MICE,GenomicRanges,epitools
quanteda.textplots,yaml,neuralnet,usethis,fsQCA,pvclust,semantic',topicmodels,lattice,nnet,textplot,textfeatures,Hmisc,lme4,Matrix,nls2,htmltools,mclust,cause,tm,,table1,lmtest,broom,factoextra,gamm4,fastDummies,gtools,stats,forcats,boot,summarytools,glue,quintera,ggplotplot,e1071,webshot,jtools,ggalt,colourlovers,betategarch,reactable,lattice,factoextra,mgcv,text2vec,quanteda.textmodels,multcomp,ggrepel,igraphdata,Quandl,Rcpp,INLA,epicalc,Mclust,GPArotation,recipes,Biostrings,survival
glmdisc,htmltools,nnet,broom,cna,fpc,treemap,rtweet,tidyverse,caretBayes,spacyr,lme4,ROCR,car,expm,OpenMx,rmarkdown,MASS,rmarkdown,quanteda,,datatable,rstan,mice,fpc,multcomp,coarseDataTools,treemap,boot,readr,modelr,textplot,carData,ggplotly,rmarkdown,reshape2,rmarkdown,Rtsne,sp,viridisLite,bayesGARCH,kable,ggplot2,survival,twilight,SnowballC,proton,Hmisc,corrplot,circlize,PerformanceAnalytics,RcppArmadillo,lavaan,metaBMA,apcluster,psychotools,caretEnsemble,GenomicAlignments,flexsurv
docuSign,htmlwidgets,deepnet,magrittr,ggplot2,klaR,rpart,sentimentr,psychTools,kknn,udpipe,stats,cubist,lattice,optimParallel,popbio,knitr,reshape,rjags,syuzhet,,gmodels,brms,lme4,ade4,rmultinom,gtools,psych,pls,purrr,factoextra,labeling,sm,tibble,visdat,gdata,viridisLite,NeuralNetTools,leaflet,RColorBrewer,gogarch,rmarkdown,gmodels,simecol,lmm,tm.plugin.dc,hdf5r,rsm,pheatmap,corrplot,fPortfolio,RcppEigen,semPlot,BAGEL,som,irtoys,ROCR,VariantAnnotation,survminer
NetworkTextAnalysis,DT,keras,textplot,ggwordcloud,vegan,randomForest,sentiment,complexHeatmap,tm,tm,MASS,usethis,survminer,minqa,psych,bookdown,caret,panelr,rtweet,,tcltk,shinystan,lavaan,psych,randomForest,rsq,irr,bigtabulate,ggvis,faraway,tableone,quantreg,rmarkdown,tidyquant,lme4,shiny,hclust,extras,palettetown,gets,knitr,gtools,depmixS4,ks,dbscan,textual,splines,dendextend,RColorBrewer,tseries,StanHeaders,semTools,BMA,kohonen,ggpubr,pROC,edgeR,cmprsk
tidylda,gt,tensorflow,Rcpp,ggraph,MASS,xgboost,tidyverse,vegan,glmnet,plugin,survey,Rcpp,clustertR,trustOptim,quantreg,blogdown,zoo,optmatch,wbstats,,lubridate,bayesplot,sem,pROC,caret,gmm,carData,mlogit,shinydashboard,prcomp,summarytools,mclust,fmsb,Bokeh,pROC,semantic,factoextra,datarium,scico,lgarch,shiny,GGally,TruncNorm,gmm,knitr,ggdag,scatterplot3d,ggtree,BiocManager,FinTS,rstan,psych,powerlmm,dbscan,cowplot,ModelMetrics,DESeq2,timereg
vecsets,kableExtra,mxnet,Rtsne,ggrepel,psych,e1071,stylo,rpart,FactorMineR,wordscores,vcd,reshape,scatterplot3d,NlcOptim,robust,quarto,Hmisc,gibbs,knitr,,epitools,ggmcmc,car,DescTools,e1071,rpart,lattice,survminer,shinymaterial,hclust,rmarkdown,fmsb,egg,ggdag,epitools,aplot,bnlearn,shinymaterial,ggsci,garchx,shinydashboard,Rcpp,copula,earth,geosphere,ggraph,multilevel,ape,VIM,rugarch,bayesplot,GPArotation,RMediation,clustertend,patchwork,MLmetrics,limma,rms
quanteda.textmodels,knitr,h2o,tidymodels,ggtext,Hmisc,glmnet,lexicon,MASS,rattle,rclust,lattice,mclust,regclass,goalprog,rtop,ggrepel,gtable,ggplot2,bookdown,,DescTools,rjags,RColorBrewer,car,glmnet,plot,tidyverse,modelr,sparklyr,igraph,tidyverse,pROC,ggforce,barplot2,bayesm,ggcorrplot,ggdendro,highcharter,r4ds,bmgarch,flexdashboard,rlang,robustlmm,statmod,mixlm,tm.plugin,cowplot,vegan,partykit,fracdiff,brms,FactoMineR,influence,tidygraph,vcd,yardstick,sva,lme4
fasttextR,rmarkdown,xgboost,fpc,plotly,dplyr,lme4,word2vec,nnet,superml,dataverse,semPlot,gmodels,spatstat,geneticR,solnp,hrbrthemes,janitor,spdep,shinydashboard,,ggmosaic,ncuts,viridis,Hmisc,kernlab,gdata,shiny,xlsx,tidygraph,rstan,d3heatmap,randomForestSRC,bokeh,tm,vegan,yStats,ggtree,rbokeh,palr,CADFtest,learnr,rcmdr,twosampleMR,sysdesign,cluster,mice,patchwork,ade4,factoextra,WaveletComp,loo,factoextra,ME,ggraph,vcdExtra,DALEX,maSigPro,nlme
spacytext,markdown,lightgbm,reshape2,shiny,tidyr,nlme,gsubfn,texttools,nloptr,textfeatures,psych,randomForest,stabledist,mco,spdep,ggthemes,rpart,differential,tune,,ggstatsplot,mclust,plotrix,ggplot2,nnet,drat,modelr,shinyjs,igraph,BayesFactor,shinytest,text2vec,ggplot2,plot3d,snow,lubridate,tree,echarts4r,colorRamps,dyn,esquisse,openxlsx,panelvar,smfsb,fpc,pattern,statmod,picante,factoMineR,randtests,coda,vegan,mice,vegan,ggdendro,SHAPforxgboost,ballgown,glmmTMB
senseCluster,xfun,catboost,shiny,shinydashboard,ggplot2,MCMCpack,ctm,questionr,BayesianTools,fst,sem,ranger,fitdistrplus,nsga2R,spgwr,ggforce,RColorBrewer,ggpubr,tsibble,,fitdistrplus,BayesFactor,vcd,survival,ggpubr,bootnet,rhdf5,sna,netmeta,rjags,rsample,caretEnsemble,gganimate,ReactR,boot,rpart,arules,radarchart,ggrastr,wavelets,plotly,survey,dynlm,akima,Rtsne,topicmodels,ggdendrogram,BiocManager,vegan,strucchange,runjags,ade4,Amelia,betapart,dendextend,lime,NOISeq,MCMCglmm
sparsegl,shiny,dnn,modelr,shinythemes,stringi,brms,perceptron,fpc,TTR,matrixStats,lavaan,Rtsne,boot,irace,stargazer,ggpubr,pheatmap,shiny,feather,,psychometric,rbin,sqldf,survminer,ggmosaic,forcats,stargazer,rmarkdown,Rtsne,brms,modelr,factoextra,sankey,diagram,inequality,jtools,tm,plotrix,ggraph,waveslim,ggiraph,carData,var,gamlss,lsmeans,stats,pROC,edgeR,RSQLite,zooimage,JAGS,BiodiversityR,mitools,phyloseq,ape,vip,pheatmap,brms
topicLasso,shinydashboard,Rcpp,randomForest,shinymaterial,DT,rstan,alphabetr,caret,bayesm,highlight,GPArotation,datawizard,monoreg,randomLHS,Survival,cowplot,heatmaply,broom,data,,recommenderlab,spacyr,tibble,rms,jtools,xgboost,markdown,spdep,cluster,tidyverse,ggplot2,heatmaply,clusterProfiler,rchart,leaps,qdap,plugin,scatterplot3d,ggnetwork,wavethresh,ggforce,openair,lavaan,dplyr,ggpubr,corpus,smacof,DESeq2,RPostgres,urca,nimble,betapart,synthpop,ade4,phytools,gbm,ComplexHeatmap,rstanarm
tm.plugin.dc,shinyWidgets,RcppArmadillo,lexicon,shinymeta,shiny,ggdendro,namedentity,anaconda,lavaan,ngram,scrna,kableExtra,Rtsne,DiceDesign,tgp,patchwork,ggvis,rdataset,table,,rethinkr,textreg,lattice,nnet,arm,caretEnsemble,rmarkdown,lavaanPlot,factoextra,triebeard,plotly,plotrix,ggbio,rgl2,multcompView,quanteda,sentiment,ggiraph,GGally,tseriesChaos,ggrepel,openxlsx,mfp,longitudinal,data.tree,textfeatures,Rtsne,limma,tinytex,dynlm,INLA,ape,sjstats,sp,ggtree,xgboost,circlize,StanHeaders
tm.plugin.webmining,shinyjs,RcppEigen,stringdist,DT,rmarkdown,arules,stringdist,ggcorrplot,data,lstm,tabulizer,cluster,numDeriv,hypervolume,varclust,ggiraph,gstat,plyr,gtools,,cooccur,textstem,timetk,lme4,gvlma,splines,R2HTML,tm,clusterSim,ggrepel,rbokeh,plot3D,scatterplot3d,cmap,MCMCglmm,tm,naivebayes,zeallot,ggbio,tsDyn,ggpubr,AICcmodavg,naniar,elasticnet,igraph,clustertR,nparLD,biomaRt,parallelMap,seasonal,spatstat,phytools,sjPlot,rgdal,vegan,lightgbm,viridis,R2jags
qdapTools,shinythemes,RcppParallel,glue,reactable,knitr,mlr3,rjags,ggdendro,table,textmineR,mlr,stats,pomp,multicriteria,venn,gridExtra,bayesm,arm,robustbase,,vctrs,stylo,chron,nlme,lavaan,hddm,metafor,tidygraph,fpc,ggthemes,leaflet,SuperLearner,mplot3d,bioconductor,corrplot,sentimentr,textmineR,broom,epigrass,RcppQuantuccia,gridExtra,tidyselect,kableExtra,mclust,spacyr,queryR,ks,GenomicRanges,rmarkdown,BayesVarSel,raster,picante,bayesQR,rgeos,labdsv,ranger,RColorBrewer,JAGS
stopwordRemoval,flexdashboard,R6,C50,flextable,plotly,mlr,lubridate,survival,quantstrat,quanteda,caret,Mclust,mclust,BBOB,visreg,ggstatsplot,gamlss,semTools,caret,,purrr,wordnet,anomalyDetection,glmmTMB,semPlot,brmtools,replicate,visNetwork,kohonen,polite,data,gmodels,plot3D,xgboost,ggsignif,igraph,text2vec,PerformanceAnalytics,ggdendro,Rcpp,grid,testthat,nnls,multcomp,ggplot2,nltk,kernlab,IRanges,ggrepel,bsts,rgdal,geiger,IRT,sf,cluster,randomForest,scater,coda
ldaPlay,esquisse,gridExtra,dplyr,kableExtra,treemapify,caretEnsemble,frogs,spacyr,quantmod,textmodels,randomForest,gridExtra,Matrix,DTLZ,water,corrplot,BayesFactor,DEoptim,mlr,,Rtsne,clustertR,rugarch,brms,qcc,rmarkdown,influence,d3Network,caretEnsemble,here,table,Hmisc,tikzDevice,visualize,visdat,wordcloud,tidytext,reshape2,ggtree,RSQLite,lattice,cli,estimability,BART,foreign,textAnalyser,dendextend,S4Vectors,pROC,prophet,sp,caper,plink,raster,clustree,party,scran,BayesFactor
textRank,leaflet,cowplot,rpart,huxtable,ggrepel,rsample,mclust,bnlearn,e1071,textstat,xgboost,ggExtra,fields,mop,wgsea,ComplexHeatmap,boot,asbio,tidymodels,,cluster,Rtsne,imputeTS,MCMCpack,bfp,bigstatsr,ME,topicmodels,mboost,PCAtools,fortunes,rJava,magrittr,matplotlib,igraph,tidygraph,matlib,VennDiagram,ggvenn,RGtk2,vcd,stringr,Kendall,cforest,PST,gsub,spatstat,GenomicFeatures,mice,MCMCpack,sf,mclust,TAM,maptools,factoextra,rpart,Seurat,rjags
semnetCleaner,leaflet.extras,ggplot2,readtext,xtable,ggpubr,tidymodels,textshape,dataMaid,AER,kableExtra,rsample,viridis,som,emoa,wle,circlize,testthat,grpreg,plotly,,factoextra,ggplot2movies,hrbrthemes,bayesplot,bdt,mass,survminer,qtm,sp,Matrix,R,kableExtra,gmodels,treemapR,matrixStats,rstatix,clusterR,fpc,ggforce,gWidgetsRGtk2,corrplot,stringi,cvms,BCEA,mlr,tm.plugin.dictionaries,sp,rtracklayer,emmeans,coda,maptools,cluster,ltm,tmap,fpc,C50,Monocle,bnlearn
textRanger,mapview,ggpubr,textmineR,knitr,cowplot,lubridate,dataViz,semPlot,caretEnsemble,tabulizer,bigrquery,plotly,MCMCpack,pareto,xpose,vcd,Rcpp,randomForest,Rtsne,,clustertR,xplain,ggrepel,bayesmeta,bfp,ts,fastR,spss,sf,d3r,utils,vcd,rcartocolor,bslib,scatterplot3d,flexdashboard,KernSmooth,ggrepel,ggraph,backtest,psychTools,RcppArmadillo,QTools,glmmML,randomForest,markovchain,spdep,Rsamtools,spdep,arm,tmap,fpc,mirt,leaflet,dbscan,RWeka,SC3,gRain
textwritter,plotly,vcd,snowballC,rmarkdown,ggfortify,ggraph,rstudio,rjags,deeplearning,shinytest,tune,flexdashboard,BayesianTools,sensitivity,xtable,vcdExtra,glmmTMB,qle,gtable,,mclust,KernSmooth,corrplot,ggplot2,predictive,fda,gtools,lme4,raster,MCMCpack,RColorBrewer,robustbase,ggforce,treemapify,RCurl,shinytest,coda,scatterplot3d,tidygraph,lmForc,FactoMineR,RcppEigen,tscleaner,dmr,lavaan,wordnet,raster,biocLite,sfheaders,BRugs,leaflet,NbClust,eRm,ggmap,NbClust,kernlab,scRNAseq,networkD3
SentencePieceR,highcharter,gganimate,textir,bookdown,esquisse,ggthemes,fuzzyjoin,lavaan,fuzzyforest,narrative,ttest,pscl,shinytest,varSelRF,xts,gplots,rjags,jtools,ggpubr,,dbscan,kernelR,reshape2,heatmaply,arules,mgcv,partykit,gmodels,gstat,learnr,GGally,plyr,data,sdch,rjags,ragg,MSA,vcd,visNetwork,stochvol,factoextra,reldist,PanelMatch,partialAR,sem,greta,rgdal,org,caretMod,bayesplot,rgeos,pvclust,gdina,maps,dendextend,klaR,SingleCellExperiment,diagrammeR
wordAlignment,ggvis,ggfortify,Rmisc,blogdown,DiagrammeR,gridExtra,fuzzymerge,bayesm,caTools,distill,longitudinal,rcorr,sparsepca,randomForest,zlib,ggdendro,brms,hrbrthemes,ggmosaic,,fpc,smartEDA,devtools,heatmap,sweid,longitudinal,survey,e1071,spdep,hdd,multidplyr,survminer,tree,heatmaply,reshape,vignette,set6,ggalluvial,networkD3,MSGARCH,ade4,optimx,maditr,rsm,mice,textdismantle,sf,Hs,pbapply,loo,geoR,dendextend,lavaan,geosphere,pvclust,nnet,flowCore,shiny
StringiR,esquisse,timetk,readxl,pagedown,textnets,corrplot,quanteda,lme4,fastDummies,broca,multcomp,laeken,broom,ranger,zmq,dendextend,rstanarm,xgboost,ggthemes,,vegan,lattice,usethis,Matrix,corrplot,vbl,rjags,TidyLPA,spatstat,keyring,ggraph,tsne,circlize,d3r,pheatmap,gganimate,multcomp,pander,threejs,DriftBurstHypothesis,vegan,deSolve,pscl,mosaic,ggplot2,quanteda.textmodels,ggspatial,eg,R6,StanHeaders,gstat,amap,survey,geosp,ade4,neuralnet,flowViz,shinyapps
LinguisticPipeline,esquisse.extras,tsibble,highcharter,quarto,RadialVis,tmap,lexRank,modelr,caret,clustertR,kableExtra,clusterR,rgl,xgboost,zoo,ape,knockoff,tsibble,Hmisc,,ade4,ggvis,desc,scales,heatmap3,mvtnorm,rstan,mahotas,ggmap,qlcMatrix,graphlayouts,bigtabulate,wordcloud,quanteda,plyr,baRChart,gtools,gridExtra,scatterD3,SharpeR,cluster,survminer,remotes,epiR,maptools,quanteda.tfidf,tmap,db,tidyquant,rstan,spatstat,clustree,semTools,spdep,adegenet,deepnet,cytofkit,shinydashboard
tidysemantic,esquisse.maps,forecast,finalfit,Rtesseract,TDA,sf,chartr,infer,plyr,utf8,flextable,glm,geomorph,lightgbm,adabag,phangorn,penalized,parsimonious,rcompanion,,ecodist,ggmap,knitr,RColorBrewer,stargazer,saemix,coda,mclust,maps,multcomp,igraph,DAAG,ggiraph,rsconnect,fitdistrplus,jaccard,gmodels,gstat,rbokeh,RND,fpc,ggvis,forecastxgb,vglm,broom,gutenbergr,leaflet,AnnotationDbi,ggraph,Nimble,core,tsne,blavaan,gwmodel,poppr,RSNNS,scviR,shinythemes
RcppText,esquisse.controls,smooth,tm.plugin.words,OCRinR,igraphdata,maps,ggraph,MCMCpack,xgboost,textutils,gridExtra,epitools,dichromat,glmnet,AICcmodavg,treeio,glmnet,forecast,factorMer,,propr,tmap,rmarkdown,Rcpp,r2d3,mc2d,vioplot,ggvis,maptools,reshape2,texreg,ergm,rgdal,plotCSS,psychTools,ggraph,BART,gplots,Bokeh,LSMonteCarlo,mclust,quantecon,cointReg,h2o,FactoMineR,VCorpus,OpenStreetMap,clusterProfiler,hrbrthemes,R2WinBUGS,caretEnsemble,umap,opencpu,spatialEco,strataG,tensorflow,GGIR,DT
textmind,esquisse2.0,fable,ggtext,magick,bibliometrix,ggplot2,textclean,coda,geosphere,textstem,svytotal,superml,rlang,elasticnet,alabama,ggtree,cvms,car,tree,,rgdal,ggrepel,DT,data,leaps,mlogit,partykit,tidytext,rgdal,sem,ggcorrplot,mice,ggforce,ggstream,carData,bioinformatics,tree},colorRamps,plotly,bidask,NbClust,QuantPsyc,linearglmm,ggplot2,cowplot,nptext,leaflet.extras,ggseqlogo,gridExtra,rjags,mlr3,Rtsne,Reda,spatstat,hierfstat,keras,actigraphy,formattable
chunker,esquisse.advanced,ltsa,rtweet,tesseract,RTextTools,rgl,tippy,rstan,caloR,babynames,gmodels,MCMCglmm,RColorBrewer,gbm,agricolae,phyloseq,dplyr,gtools,climate,,rgeos,scales,plyr,table,numDeriv,enmeval,ggfortify,catboost,mapview,psych,fpc,multcomp,ggsci,ggsignif,optimx,rstatix,bayesplot,clustertR,highcharter,hofa,caret,timereg,multcomp,lmr,gtable,RWordCloud,grDevices,msa,patchwork,mcsm,mlr,gtools,VGAM,spacetime,mmod,tfdatasets,movetools,plotly
ngramTokenizer,esquisse.projections,epitools,lubridate,wordnet,softmaxreg,plotly,longitudinal,xgboost,flexclust,lexicon,grid,boot,carData,mboost,aod,taxize,stringdist,bigstatsr,lme4,,sf,scikit-learn,forecastHybrid,plyr,cluster,geostatsp,plotly,bigstatsr,rworldmap,likert,fastDummies,Rtsne,tmap,purrr,adabag,wesanderson,spacyr,coala,leaflet,IBrokers,mlr3,geoR,prophet,forestmodel,nortest,textprocess,plyr,phangorn,openxlsx,MHadaptive,SuperLearner,gdata,msm,stars,qtl,h2o,ctmm,highcharter
semanticVec,esquisse.insights,survival,sentometrics,RWeka,smacof,leaflet,clustertR,keras,fclust,sentimentr,VIM,printr,stringr,h2o,ape,metacoder,pdftools,bayesm,fixest,,maptools,rattle,openair,RcppArmadillo,FactoMineR,biostat3,ggvis,nlme,leaflet,DiversityStats,dplyr,panelr,data,rlang,quantreg,ggplot2,austin,textshape,ggExtra,rsims,mlr,spdep,effectsize,gplots,class,lexical.analysis,rsample,ggtreeExtra,sjPlot,BAMBI,h2o,Hmisc,mixmeta,automap,qtl2,mxnet,amt,esquisse
textsim,esquisse.renderers,survminer,skmeans,textir,survey,openxlsx,disclib,h2o,FSelectorRcpp,sentiment,datawizard,VIM,reshape,kernlab,arm,microbiome,forecast,ABCanalysis,estout,,sp,caTools,survival,sf,data,purrr,htmltools,text,ggplot2,csynth,flexdashboard,lavaan,table,kableExtra,condvis,gglasso,ggpmisc,gplots,scatterplot3d,portfolio.optimization,h2o,spatial,sandwich,cluster,lattice,plotly,caretEnsemble,tidytree,rJava,BMS,keras,DescTools,metafolio,kriging,ASMap,torch,ltraj,ggvis
textstatR,esquisse.markers,eha,wordcloud2,tidyverse,dslabs,xlsx,opencpu,tensorflow,ncar,textpreprocessing,visreg,RSelenium,igraph,kknn,AUC,anndata,robustbase,bigtabulate,sjPlot,,geosphere,rgl,rpart,sp,table,e1071,shinydashboard,tm,tmap,statnet,gplots,survey,plotme,openintro,modelr,ggpairs,bayesm,corrplot,plotrix,fPortfolio,xgboost,sp,FAdist,varSelRF,reshape,doc2vec,prcomp,phytools,doParallel,LaplacesDemon,tensorflow,dlookr,meta3D,gstat,mpMap,reticulate,adehabitatHR,gridExtra
tidyphrases,esquisse.devtools,bigstatsr,plumber,stringr,tm.plugin.dc,kableExtra,ggdendro,shinytest,factorieR,rtweet,shinyjs,sp,MCMCglmm,e1071,BAwiR,Seurat,slam,nnet,stargazer,,spatstat,stat,plot,rgeos,faraway,vcd,shinymaterial,plugin,quantmod,clustertR,ggthemes,dendextend,rworldmap,plotKML,xgboost,ggseg,latentnet,ggplot2helpers,ggthemes,fBasics,lightgbm,spData,Kendall,rweka,Hmisc,textualR,factoextra,lmtest,reticulate,blavaan,torch,skimr,ggstatsplot,modEvA,R/qtl,Rcpp,adehabitatLT,cowplot
